Timestamp,Username,VideoID,Comment,Date
2023-03-14T21:41:36Z,@aryabintangadisaputra7608,UUGY64rPLxo,Ini rekornya jkt48 si bisa trending #1,2023-03-14T21:41:36Z
2023-03-14T21:38:12Z,@DVS97,UUGY64rPLxo,Mantap #trending1,2023-03-14T21:38:12Z
2023-03-14T21:38:00Z,@apriyanulad394,UUGY64rPLxo,Ini tempat nya cmn teater aja ya wkwkwk,2023-03-14T21:38:00Z
2023-03-14T21:44:06Z,@nafikomuhammadadrian8689,UUGY64rPLxo,Iya cuman di teater JKT48 aja lokasinya,2023-03-14T21:44:06Z
2023-03-14T21:56:06Z,@nasikebuli5,UUGY64rPLxo,"Iya, karena hanya special performance bukan single nya JKT",2023-03-14T21:56:06Z
2023-03-14T22:11:56Z,@Blacklistboo,UUGY64rPLxo,"Iya, ini special performance soalnya. Bukan mv",2023-03-14T22:11:56Z
2023-03-14T21:36:38Z,@crystalenz8510,UUGY64rPLxo,Keren sih ini konsepnya,2023-03-14T21:36:38Z
2023-03-14T21:34:07Z,@mahbul,UUGY64rPLxo,Aku udah nonton 4x,2023-03-14T21:34:07Z
2023-03-14T21:33:56Z,@nafikomuhammadadrian8689,UUGY64rPLxo,Weh gila trending 1 cuy 🔥🫶❤️🤯🥰🥵,2023-03-14T21:33:56Z
2023-03-14T21:32:37Z,@tata_maikeu,UUGY64rPLxo,AYO JKT48 SEMANGAT TRENDING 1!,2023-03-14T21:32:37Z
2023-03-14T21:32:20Z,@apriyanoad586,UUGY64rPLxo,"Aca aca, beutiful",2023-03-14T21:32:20Z
2023-03-14T21:26:36Z,@adichandras3139,UUGY64rPLxo,Wuaah trending 1,2023-03-14T21:26:36Z
2023-03-14T21:23:12Z,@tamaraaa8934,UUGY64rPLxo,"tranding 1 umum & tranding 5 di musik
pertama kali tranding 1, mantab dah jeketi",2023-03-14T21:23:12Z
2023-03-14T21:19:40Z,@Ariel-ph5wq,UUGY64rPLxo,Beuh Trending #1 🫣,2023-03-14T21:19:40Z
2023-03-14T21:19:01Z,@Ratnakart,UUGY64rPLxo,sumpahhh keren bangettt ini 😍🫶🏻,2023-03-14T21:19:01Z
2023-03-14T21:15:50Z,@WilliamFirmansyah,UUGY64rPLxo,"Lagu JKT48 mana coba yang bisa trending 1 umum. Gilak sih, mencetak rekor banget huhu",2023-03-14T21:15:50Z
2023-03-14T21:17:18Z,@dizzybae,UUGY64rPLxo,"ini baru pertama kali ga si trending 1 umum, gilak bet rekor",2023-03-14T21:17:18Z
2023-03-14T21:19:31Z,@alsportstore_,UUGY64rPLxo,Iya bener dalam sejarah JKT ini pertama kali tranding 1🎉,2023-03-14T21:19:31Z
2023-03-14T21:29:44Z,@oliviaherawati2737,UUGY64rPLxo,Giliran yg sesuai bgini ae trending atas anj kwkekw,2023-03-14T21:29:44Z
2023-03-15T00:32:51Z,@dizzybae,UUGY64rPLxo,@@oliviaherawati2737 wkwk yg lain mentok 10 besar 5 besar,2023-03-15T00:32:51Z
2023-03-14T21:14:29Z,@jeromenicolas9653,UUGY64rPLxo,"Org awam dtg kesini krn pd tranding di twitter dan tiktok, nyampe ke sini pada ga paham apa isi lagunya krn gabiasa sama lirik JKT KWKWKWKWK, TP overall mksh yg ud dtg ke sini yaaa",2023-03-14T21:14:29Z
2023-03-14T21:57:13Z,@egitarizkitia,UUGY64rPLxo,Jot berhasil bikin orang awam penasaran wkwkwkw,2023-03-14T21:57:13Z
2023-03-14T21:14:24Z,@rezawaslod9098,UUGY64rPLxo,Bisa di ewe,2023-03-14T21:14:24Z
2023-03-14T21:12:51Z,@nadziv,UUGY64rPLxo,GG trending 1🔥,2023-03-14T21:12:51Z
2023-03-14T21:12:40Z,@jeromenicolas9653,UUGY64rPLxo,AAAAAA TRANDING UMUM #1,2023-03-14T21:12:40Z
2023-03-14T21:10:55Z,@axelverian,UUGY64rPLxo,"gw merinding bgt, congrats new era atas mv barunya🥰🥰🥰",2023-03-14T21:10:55Z
2023-03-14T21:06:44Z,@SweetIceCream99,UUGY64rPLxo,Semoga di bulan puasa tahun ini wanita kupu kupu malam agar bisa bertaubat,2023-03-14T21:06:44Z
2023-03-14T21:06:04Z,@diameffects0,UUGY64rPLxo,https://youtu.be/_UH3Kd8kXro no way,2024-06-16T02:43:29Z
2023-03-14T21:02:45Z,@fianabila,UUGY64rPLxo,"Wah wah udah nomer 1 
Congratulations girl's, kalian hebat, kalian keren, love JKT48 ♡ 
JKT48 makin sukses Aamiin",2023-03-14T21:03:18Z
2023-03-14T21:00:44Z,@hendrawahyudi3294,UUGY64rPLxo,"Anjay Trending 1, congrats jeketoy",2023-03-14T21:00:44Z
2023-03-14T21:00:19Z,@berto7x85,UUGY64rPLxo,"Sayangnya lagu dan video sebagus ini, ga ada subtitle english nya. Jadi kalo reviewer luar yg mau react, hanya bisa menduga2 apa maksud dr video ini, tanpa tahu arti liriknya. Plis JOT kalau masih bisa di add aja english sub nya, biar makin banyak org luar yg nonton dan react, kan katanya may 'Go International'. Sekadar saran sih",2023-03-14T21:00:19Z
2023-03-14T20:59:26Z,@dayatyat8291,UUGY64rPLxo,"03.59  kampret malam hadir, hehe",2023-03-14T20:59:26Z
2023-03-14T20:58:52Z,@febrianarief3536,UUGY64rPLxo,Astaghfirulloh 😢,2023-03-14T20:58:52Z
2023-03-14T20:53:20Z,@dididaywian17,UUGY64rPLxo,Real trending 1 cuyyy,2023-03-14T20:53:20Z
2023-03-14T20:53:56Z,@RZK53,UUGY64rPLxo,.finally...,2023-03-14T20:53:56Z
2023-03-14T21:15:17Z,@dizzybae,UUGY64rPLxo,"rekor ga si, eh apa rapsodi dulu sempe 1 juga ya?",2023-03-14T21:15:17Z
2023-03-15T01:13:58Z,@dididaywian17,UUGY64rPLxo,@@dizzybae krg tau. Tp rapsodi udh 20jt viewers,2023-03-15T01:13:58Z
2023-03-15T01:14:12Z,@dididaywian17,UUGY64rPLxo,@@RZK53 boommm,2023-03-15T01:14:12Z
2023-03-14T20:52:49Z,@ajisantika1_,UUGY64rPLxo,Jangan kalah sama lesti,2023-03-14T20:52:49Z
2023-03-14T21:23:39Z,@alsportstore_,UUGY64rPLxo,😂,2023-03-14T21:23:39Z
2023-03-14T21:25:01Z,@hatala1006,UUGY64rPLxo,Wkwkwk,2023-03-14T21:25:01Z
2023-03-14T20:51:20Z,@ajisantika1_,UUGY64rPLxo,Up up up,2023-03-14T20:51:20Z
2023-03-14T20:49:31Z,@nancynanlohy8542,UUGY64rPLxo,Kok.....,2023-03-14T20:49:31Z
2023-03-14T20:48:21Z,@ubee1140,UUGY64rPLxo,"Bagus kok.. Perspektif kalian aja yg ngartiin ini ke arah lgbt. Misal, kakak kakaknya ini mempengaruhi adeknya yg polos untuk nakal. Nakal dalam hal apapun gak harus sesama jenis juga. Tapi goreng aja sih.. Biar makin naik wkwk",2023-03-14T20:48:21Z
2023-03-14T20:50:10Z,@dayatyat8291,UUGY64rPLxo,Nahhh~ wkwkw,2023-03-14T20:50:10Z
2023-03-14T21:04:09Z,@berto7x85,UUGY64rPLxo,"namanya aja seni ya khan? dibikin sedikit lebay/unrealistic y ga masalah, wong namanya buat hiburan. Film2 aja plotnya bnyk yg ga masuk akal(ngayal) ga ada yg protes kok. 😄",2023-03-14T21:06:18Z
2023-03-14T20:45:13Z,@nasikebuli5,UUGY64rPLxo,"Gila trending #1, takut bgt loh",2023-03-14T20:45:13Z
2023-03-14T20:42:37Z,@pramita5006,UUGY64rPLxo,#1 wagelazeeeehhh 🔥🔥🔥🔥🔥,2023-03-14T20:42:37Z
2023-03-14T20:42:33Z,@ajisantika1_,UUGY64rPLxo,Terus up,2023-03-14T20:42:33Z
2023-03-14T20:42:24Z,@andikapurnamaputra4427,UUGY64rPLxo,Mantull 🥺,2023-03-14T20:42:24Z
2023-03-14T20:37:41Z,@pramita5006,UUGY64rPLxo,Entah udah keberapa Kali aku nonton ga bosen bosen lebih Dari belasan aku dengerin sambil pejemin mata aja suaranya terdengar merdu bgt. Gakuad mo nangis 😭😭😭,2023-03-14T20:37:41Z
2023-03-14T20:16:39Z,@ace-sx7hq,UUGY64rPLxo,#NOLGBT,2023-03-14T20:16:39Z
2023-03-14T20:05:39Z,@August.1908,UUGY64rPLxo,Akwhebwowgwvwkwb🎉🎉🎉,2023-03-14T20:05:39Z
2023-03-14T20:05:17Z,@elsaretno203,UUGY64rPLxo,Katrin ekspresinya dpet.bgt anjjj. Ashel aga kurang sih,2023-03-14T20:05:17Z
2023-03-14T21:24:12Z,@alsportstore_,UUGY64rPLxo,Dpt semua kata gua mah,2023-03-14T21:24:12Z
2023-03-14T20:04:39Z,@elsaretno203,UUGY64rPLxo,Geloooo🔥🔥,2023-03-14T20:04:39Z
2023-03-14T20:03:17Z,@yerryvictornando3609,UUGY64rPLxo,sumph keren bgt🔥🔥,2023-03-14T20:03:17Z
2023-03-14T20:02:10Z,@astrophille14,UUGY64rPLxo,"MV ter ""SUUS""",2023-03-14T20:02:10Z
2023-03-14T20:01:43Z,@andrianfahrozi6900,UUGY64rPLxo,"Gokill gue ngamatin ni PV dibawah view MV nya lesti yang sama sama trending, tadinya jarak view nya jauh sekarang PV ini dah ngejar cuy veiw nya selisih dikit.. masih kejaran views",2023-03-14T20:01:43Z
2023-03-14T20:00:36Z,@candrairwanto4625,UUGY64rPLxo,Ini lagu harusnya cm berdua penyanyinya.,2023-03-14T20:00:36Z
2023-03-14T19:58:46Z,@tkrdwtm9280,UUGY64rPLxo,Kenapa ya dari dulu lirik lagu jeketi hasil ubahan ke bahasa indo tuh pemilihan diksinya bikin lagu mereka kek asal translate aja gitu? Apa emang sengaja kah liriknya ga dibikin puitis? Atau ya minimal pake bahasa formal aja gitu?,2023-03-14T19:58:46Z
2023-03-14T20:35:12Z,@trenggilingkayang1623,UUGY64rPLxo,emang dari jepangnya kayak gitu kak,2023-03-14T20:35:12Z
2023-03-14T20:37:34Z,@ellysabethroos8141,UUGY64rPLxo,Gak bisa asal translate bener bener harus plek jiplek dengan aslinya,2023-03-14T20:37:34Z
2023-03-14T21:17:14Z,@nabilaazima8448,UUGY64rPLxo,karna dari jepang banyak majasnya,2023-03-14T21:17:14Z
2023-03-14T21:21:43Z,@WilliamFirmansyah,UUGY64rPLxo,"Setelah lagu AKB48 ditranslate dan disesuaikan dengan nada, setelah itu bakal direview buat memastikan kalau liriknya ga merubah makna asli. Makannya ga bisa diubah-ubah semaunya",2023-03-14T21:21:43Z
2023-03-14T21:23:47Z,@ismailghofur46,UUGY64rPLxo,"Copyright kak, ga boleh asal gubah/translate, rata2 baku sesuai japan nya. Kecuali di beli copyright secara full (harga mahal) bisa ubah lirik, seperti SNH48 yg ubah bbrp lirik lagu 48G",2023-03-14T21:24:44Z
2023-03-14T22:18:44Z,@Donjojoful,UUGY64rPLxo,"Tapi yg ini bagus kok, gampang dicerna...",2023-03-14T22:18:44Z
2023-03-15T03:27:09Z,@3gar155,UUGY64rPLxo,Susah bro. Jot sdh berusaha se Max mungkin,2023-03-15T03:27:09Z
2023-03-14T19:58:46Z,@sepahdibuang9742,UUGY64rPLxo,"Target marketnya emng laki ya, wkkk liat ginian laki seneng wkkk. Tp klo ada maskukenis ini d bilang penyimpngn wkk",2023-03-14T19:58:46Z
2023-03-14T19:56:10Z,@Rikky_Htb,UUGY64rPLxo,Jkt48 keren!,2023-03-14T19:56:10Z
2023-03-14T19:45:00Z,@juliansyahh112,UUGY64rPLxo,Funfact ternyata dari semua member Hanya MUTHE yang belum pernah bawain ini... Gila sih emang gak salah pilih JOT.,2023-03-14T19:45:00Z
2023-03-14T19:47:42Z,@arrr3750,UUGY64rPLxo,Tapi muthe keren beuttt,2023-03-14T19:47:42Z
2023-03-14T20:47:58Z,@nasikebuli5,UUGY64rPLxo,Ekspresi nya malah dpt bgt d banding yg pernh bawain wkk,2023-03-14T20:47:58Z
2023-03-14T21:46:08Z,@juliansyahh112,UUGY64rPLxo,Memang lagu begini makanannya muthe banget sih,2023-03-14T21:46:08Z
2023-03-16T03:58:42Z,@sarisarinah4345,UUGY64rPLxo,Jadi inget mute bilangin ke lulu sama olla untuk berdoadulu kalo mau di kapelin lagu osibe,2023-03-16T03:58:42Z
2023-03-14T19:37:17Z,@boyboyboy.,UUGY64rPLxo,🙇🙌Jyaa!!🙇🙌 jyaaa!!,2023-03-14T19:37:17Z
2023-03-14T19:35:39Z,@TCLwandouyou,UUGY64rPLxo,"Habis nonton suzume tetap streaming guys 🎉









Aku nonton lagi  pada empat belas Maret 2O23,  winter guys, mari beat  sampai 100 jeti",2023-03-14T19:35:39Z
2023-03-14T19:24:26Z,@daywalker0809,UUGY64rPLxo,This is five member captured millions of hearts❤❤,2023-03-15T07:40:52Z
2023-03-14T19:15:53Z,@kiami26202,UUGY64rPLxo,オリジナル曲だと思ったらおしべ🦋でした,2023-03-14T19:15:53Z
2023-03-14T19:14:24Z,@canaalberona-zn7no,UUGY64rPLxo,Ketrin wagelaseeeeeeehhhhhhhh TATAPAN NYA PENUH DAYA,2023-03-14T19:14:24Z
2023-03-14T19:10:48Z,@Reza-wg2cy,UUGY64rPLxo,"JKT48 Arabiana Night ... Ara ara, YABEEEI!! 😀",2023-03-14T19:11:09Z
2023-03-14T19:09:55Z,@dhana1440,UUGY64rPLxo,keren!!,2023-03-14T19:09:55Z
2023-03-14T19:02:00Z,@yogschannel5134,UUGY64rPLxo,Sumpahhh direwatch berkali2 tetep aja canduuuu,2023-03-14T19:02:00Z
2023-03-14T19:43:26Z,@arrr3750,UUGY64rPLxo,Si paling oshibe awokawok...,2023-03-14T19:43:26Z
2023-03-14T19:00:49Z,@user-gy9dh8mu2u,UUGY64rPLxo,bestt,2023-03-14T19:00:49Z
2023-03-14T19:00:40Z,@user-gy9dh8mu2u,UUGY64rPLxo,widihhhh,2023-03-14T19:00:40Z
2023-03-14T18:54:55Z,@canaalberona-zn7no,UUGY64rPLxo,"Wah my JKT trending keren banget
Sukses ya jkt lagunya lucu",2023-03-14T18:54:55Z
2023-03-14T18:46:33Z,@muhammadjihadfattahudien9398,UUGY64rPLxo,"Tidak terlalu buruk, namun juga tidak begitu baik",2023-03-14T18:46:33Z
2023-03-14T18:46:09Z,@ronybeethoven810,UUGY64rPLxo,keren,2023-03-14T18:46:09Z
2023-03-14T18:38:38Z,@Vunabyl,UUGY64rPLxo,"Keren lagunya, perpaduan musik arabia & cengkok Jepang
Btw mv nya meresahkan pikiran ku😄",2023-03-14T18:38:38Z
2023-03-14T18:37:55Z,@dicktug1815,UUGY64rPLxo,🌈,2023-03-14T18:37:55Z
2023-03-14T18:37:51Z,@subairi_SN,UUGY64rPLxo,wedeeeeeh marsha dan freya OP.,2023-03-14T18:37:51Z
2023-03-14T18:37:27Z,@scretadmirer6333,UUGY64rPLxo,"Keren sih, tapi sumpah ga ngerti maksud dari lagu ini apa 😁 lirik lagu JKT 48 agak2 gimana gitu yaa, agak susah dipahami 😌",2023-03-14T18:37:27Z
2023-03-14T18:40:23Z,@restyjf,UUGY64rPLxo,Yg gw tangkep sih.. Remaja menuju dewasa.. harus hati2 melangkah . Jangan sampai salah dalam bergaul.,2023-03-14T18:40:23Z
2023-03-14T21:27:07Z,@WilliamFirmansyah,UUGY64rPLxo,"Ini tuh cerita tentang gadis polos yang menginjak dewasa, terus dia semacam digoda oleh lelaki untuk melakukan hubungan... makannya diibaratkan sari bunga dan putik (cowok cewek), terus kupu-kupu malam tuh perantaranya gitu.",2023-03-14T21:27:07Z
2023-03-14T18:37:01Z,@christiana919,UUGY64rPLxo,"Astagaaa histeris bgt liat Marsha, keren!",2023-03-14T18:37:10Z
2023-03-14T20:26:29Z,@alsportstore_,UUGY64rPLxo,"Cek ombak dulu marsha center, yakin ini anak bakalan jadi center lagi dan yg 4 member di sampingnya bakalan jadi pertimbangan masuk senbatsu. Flying high aja susah trandingnya loh",2023-03-14T20:26:29Z
2023-03-14T18:36:06Z,@Christekhno,UUGY64rPLxo,Buset trending 5 cuy,2023-03-14T18:36:06Z
2023-03-14T18:35:53Z,@arvanardian3165,UUGY64rPLxo,"""Cinta itu kan selalu immoral"" :)",2023-03-14T18:35:53Z
2023-03-14T18:34:37Z,@yovi234,UUGY64rPLxo,Sebenernya ada rahasia apa diantara para gadis ini 😅😅,2023-03-14T18:34:37Z
2023-03-14T19:44:20Z,@arrr3750,UUGY64rPLxo,Rasa madu adalah rahasianya,2023-03-14T19:44:20Z
2023-03-14T18:29:52Z,@mayangana,UUGY64rPLxo,Radennn Rorooo gak ada obat woii gilakk 😍😍,2023-03-14T18:29:52Z
2023-03-14T18:27:40Z,@Finansial101,UUGY64rPLxo,wkwkwk.. lewat di tiktok jadi mampir kesini.. kerennn...,2023-03-14T18:27:40Z
2023-03-14T18:26:48Z,@kirotanime,UUGY64rPLxo,Gak kalah ama blackpink 🔥,2023-03-14T18:26:48Z
2023-03-14T18:25:21Z,@novipermatasari2698,UUGY64rPLxo,"Lebih suka JKT 48 era lama dance,musik,koreografi energic banget dan bersemangat ciri khas banget idol grup dan liriknya selalu ada motivasi dan nasihat ya walaupun lagunya dari AKB 48....kalau yg new era lupa kalau ini idol grup dan music dan dance nya berasa penari latar seperti biasanya....",2023-03-14T18:25:21Z
2023-03-14T18:42:19Z,@ikvanjuan3693,UUGY64rPLxo,"ini spesial PERFORMANCE 😂. Theater masih berdiri kokoh setlist masih jalan.event on/off air msih jalan,joget rame2 masih ada. gmn?",2023-03-14T18:42:19Z
2023-03-14T18:43:25Z,@ikvanjuan3693,UUGY64rPLxo,"masa 10thn stuck disitu situ aja,monoton gtu??? 😂",2023-03-14T18:43:25Z
2023-03-14T19:45:12Z,@arrr3750,UUGY64rPLxo,Anda bukan segmennya jot saat ini,2023-03-14T19:45:12Z
2023-03-14T19:53:13Z,@chopperguy7989,UUGY64rPLxo,"mbaknya pernah ke teather jkt48 minimal tahun ini mbak??
tapi percuma ngejelasin ini video konsep apa dan kenapa temanya gini buat org yg nggak mau ngerti. apalagi wota tua dan purist gen 1&2",2023-03-14T19:53:13Z
2023-03-14T20:01:30Z,@pratamaeka5073,UUGY64rPLxo,"Lagu JKT48 banyak. Lagu beginian mah cuma dinyanyikan didalam kandang saja. Untuk umum lagu yg reguler.

Cuma yang selama ini dipublish buat umum cuma lagu yang cute energic. JKT48 selama ini juga punya lagu dewasa dengan tarian yang agak sensual",2023-03-14T20:01:30Z
2023-03-14T20:27:01Z,@alsportstore_,UUGY64rPLxo,Hadeuhh.. Tanpa member baru JKT48 gak akan ada sampe skrg. Pemikiran bodoh,2023-03-14T20:27:01Z
2023-03-14T20:34:01Z,@arrr3750,UUGY64rPLxo,@@alsportstore_ yg dia masalahkan produknya bukan SDMnya,2024-04-18T03:13:06Z
2023-03-14T20:39:43Z,@ellysabethroos8141,UUGY64rPLxo,Padahal ini juga lagi dari gen 1 ada. Tapi memang cuma di theater aja gak dibawa keluar,2023-03-14T20:39:43Z
2023-03-14T21:32:18Z,@nurarahmi2354,UUGY64rPLxo,"Tolong komenan andaa bsa lebih bijak lagi? Penari latar ? Heyyyy ngomong jgn asal nyablakkk yh itu namanya Special performance dan iniblagi unitsong cuman 2 org, jd apaslahnya?",2023-03-14T21:32:18Z
2023-03-14T21:58:09Z,@imronmashurikelces6903,UUGY64rPLxo,Berarti dr era lama smpe era baru yg lu tau cuma 0.5% lagu JKT ..,2023-03-14T21:58:09Z
2023-03-14T18:21:11Z,@Apasihitu7,UUGY64rPLxo,udh trending 5 musik dong,2023-03-14T18:21:11Z
2023-03-14T18:19:57Z,@jihanmaharani97,UUGY64rPLxo,Demi apapun ini keren bgttttt 😍😍,2023-03-14T18:19:57Z
2023-03-14T18:13:18Z,@djunazian,UUGY64rPLxo,Kyaknya bakal mentok di #5 musik sih... Susah soalnya geserrr yang atasss,2023-03-14T18:13:18Z
2023-03-14T18:21:45Z,@Apasihitu7,UUGY64rPLxo,"ga masalah,udh pencapaian tertinggi ini, apalagi trending diumum ke 2",2023-03-14T18:21:45Z
2023-03-14T18:24:38Z,@djunazian,UUGY64rPLxo,@@Apasihitu7 Iya sih memang.. Ini juga sudah kereen,2023-03-14T18:24:38Z
2023-03-14T19:47:05Z,@arrr3750,UUGY64rPLxo,"Masalah trending belakangan, yg penting aman dulu aja wkwk",2023-03-14T19:47:05Z
2023-03-14T22:14:27Z,@yoshimiyamada175,UUGY64rPLxo,Trending umum ke-1 sekarang,2023-03-14T22:14:27Z
2023-03-14T22:41:39Z,@Apasihitu7,UUGY64rPLxo,@@yoshimiyamada175 wadaww,2023-03-14T22:41:39Z
2023-03-14T18:11:35Z,@Utty0412,UUGY64rPLxo,Kata temen ku mahluk tuhan paling seksi versi jkt48 😂,2023-03-14T18:11:35Z
2023-03-14T18:11:11Z,@budimurtadho8559,UUGY64rPLxo,Keren jkt48😍,2023-03-14T18:11:11Z
2023-03-14T18:11:03Z,@djunazian,UUGY64rPLxo,"Ini MV terbaik setelah kurumi... 
Gila new era memang terbaik...",2023-03-14T18:11:03Z
2023-03-14T18:10:10Z,@akhmadarifin2069,UUGY64rPLxo,Koreo nya pasti dari mulan jamila 😂,2023-03-14T18:10:10Z
2023-03-14T18:09:58Z,@asnawisafara6361,UUGY64rPLxo,Goo matchaa,2023-03-14T18:09:58Z
2023-03-14T18:05:49Z,@kucinggangsebelah8459,UUGY64rPLxo,wedeh,2023-03-14T18:09:21Z
2023-03-14T18:05:26Z,@Nakamoto2,UUGY64rPLxo,jorok,2023-03-14T18:05:26Z
2023-03-14T18:05:25Z,@jekeitizaka4627,UUGY64rPLxo,sedepp benerrr musik nya pake headphone 🎧,2023-03-14T18:05:32Z
2023-03-14T17:59:17Z,@zona4876,UUGY64rPLxo,"Takut bget cuy rill, tp keren aransemen musik nya Jernih beud jernih dan kerasaa bget feel ny, tp ada part serasa iklan sirup wkwk",2023-03-14T17:59:17Z
2023-03-14T18:04:30Z,@zona4876,UUGY64rPLxo,"Tp ini PV bikin Gerahh cuyy, dan dah terlanjur jadi konsumsi publik, jadi kan panas bukan masalah PV ny, Tapi panas Sama Hate ny suka kesell tp kadang bner tpi salah bingin ih wkwkwk jaya sllu #JKT48",2023-03-14T18:04:30Z
2023-03-14T17:58:32Z,@Akusiapa-tt2sx,UUGY64rPLxo,vibe sailor moon,2023-03-14T17:58:59Z
2023-03-14T17:56:43Z,@muhammadarifharahap3499,UUGY64rPLxo,ga semua orng kuat,2023-03-14T17:56:43Z
2023-03-14T17:56:05Z,@ryanaditya6930,UUGY64rPLxo,"Eh tolong ini beneran bagus MV nya, walau cuma shoot di teater, tapi outputnya juara",2023-03-14T17:56:05Z
2023-03-14T22:29:44Z,@oliviaherawati2737,UUGY64rPLxo,Bkan mv,2023-03-14T22:29:44Z
2023-03-17T04:04:32Z,@Dewangga...,UUGY64rPLxo,"Karena di theater aja, namanya jadi ""PV""",2023-03-17T04:04:32Z
2023-03-14T17:51:15Z,@najwasany605,UUGY64rPLxo,KU JERIT JERIT TENGAH MALAM😭🙏,2023-03-14T17:51:15Z
2023-03-14T17:50:33Z,@dicktug1815,UUGY64rPLxo,🌈🌈🌈🌈🌈,2023-03-14T17:50:33Z
2023-03-14T17:49:27Z,@ankotonisa,UUGY64rPLxo,"Konsepnya bagus. Dance nya keren  ala arabian night. Tapi punten, ada yang masih bawah umur? Kalau iya gak seharusnya bawain konsep ini. Sorry agree to disagree.",2023-03-14T17:49:27Z
2023-03-14T18:09:18Z,@bayupradika2802,UUGY64rPLxo,Telat mas negurnya..udh sering dibawain live diteateer,2023-03-14T18:09:18Z
2023-03-14T18:23:09Z,@Apasihitu7,UUGY64rPLxo,@@bayupradika2802 iya malahan pas si marsha belum 17 tahun dibawainnya wkwkwk,2023-03-14T18:23:09Z
2023-03-14T21:35:33Z,@nurarahmi2354,UUGY64rPLxo,"Terlambat lu nnya,,, lagu oshibe ini pernh dibawain mlh sering bnget di setlist banzai pas mereka blm 17th",2023-03-14T21:35:33Z
2023-03-14T22:36:39Z,@ankotonisa,UUGY64rPLxo,Ternyata begitu. Hhhhh.,2023-03-14T22:36:39Z
2023-03-14T17:48:24Z,@mamahdedeh6929,UUGY64rPLxo,Trending 3!!! 🔥,2023-03-14T17:48:24Z
2023-03-14T17:48:21Z,@pccy8826,UUGY64rPLxo,marsha cantik bangett woiii😓😓😓😓😓,2023-03-14T17:48:21Z
2023-03-14T17:47:07Z,@raisyahvidiarahayu7461,UUGY64rPLxo,Trending 3 🦇,2023-03-14T17:47:07Z
2023-03-14T17:46:08Z,@Utty0412,UUGY64rPLxo,Simple tapi bagus banget...,2023-03-14T17:46:08Z
2023-03-14T17:45:26Z,@pekerjaNegriSipall,UUGY64rPLxo,titip nama #syahniaDewiAnastasya,2023-03-14T17:45:26Z
2023-03-14T17:41:39Z,@mohdsyarifuddin7665,UUGY64rPLxo,10kk,2023-03-14T17:41:39Z
2023-03-14T17:39:56Z,@nikyrz23,UUGY64rPLxo,buset langsung naik trending 😭,2023-03-14T17:39:56Z
2023-03-14T17:39:41Z,@faizmastijan1577,UUGY64rPLxo,keren parah,2023-03-14T17:39:41Z
2023-03-14T17:39:25Z,@golddroger2218,UUGY64rPLxo,Keren marsha🔥,2023-03-14T17:39:25Z
2023-03-14T17:37:19Z,@mrizkimaulidan,UUGY64rPLxo,mantapable,2023-03-14T17:37:19Z
2023-03-14T17:36:16Z,@banana-yx3ei,UUGY64rPLxo,njirrr ngelesbi,2023-03-14T17:36:16Z
2023-03-14T17:35:33Z,@putrasetiatulus8341,UUGY64rPLxo,Kok kayak lesb×,2023-03-14T17:35:33Z
2023-03-14T17:34:15Z,@robertoreveluv2337,UUGY64rPLxo,Cinta banget sama JKT48,2023-03-14T17:34:15Z
2023-03-14T17:31:42Z,@036pujarahayuningtyas8,UUGY64rPLxo,Kerennn bgtttt plisss💖,2023-03-14T17:31:42Z
2023-03-14T17:27:37Z,@helenam.7037,UUGY64rPLxo,matcha harem,2023-03-14T17:27:37Z
2023-03-14T17:25:09Z,@devianarahmanika6539,UUGY64rPLxo,keren new era jkt48😍,2023-03-14T17:25:09Z
2023-03-14T17:22:24Z,@lantangafi-fp5fx,UUGY64rPLxo,Keren😊,2023-03-14T17:22:24Z
2023-03-14T17:21:19Z,@cheeseburger6044,UUGY64rPLxo,"Jujur gue khawatir sama jkt48 kedepannya setalah nguarin konsep yang seperti ini , semoga manajemen sadar akan risiko yang akan dihadapinya nanti dan punya tools buat menyelesaikannya",2023-03-14T17:21:19Z
2023-03-14T17:23:36Z,@kueputuindira1556,UUGY64rPLxo,Tenang nanti dikasih pajama live streaming gratis di youtube kualitas HD juga ilang wkwkwkk 🤣,2023-03-14T17:23:36Z
2023-03-14T17:20:43Z,@jejakbucin5049,UUGY64rPLxo,"Mv nya bagus bgt tpi knp ada unsur lgbt nya dah, jot nih kadang2 suka suka",2023-03-14T17:20:43Z
2023-03-14T17:20:31Z,@driantontrip,UUGY64rPLxo,#5,2023-03-14T17:20:31Z
2023-03-14T17:19:24Z,@ricardoagif6377,UUGY64rPLxo,gila keren abis 🔥🔥🔥,2023-03-14T17:19:24Z
2023-03-14T17:17:43Z,@achmadafidin5006,UUGY64rPLxo,"keereen sih,,tpi sayang bgt ada adegan yg kurang sopan,",2023-03-14T17:17:43Z
2023-03-14T17:16:08Z,@CeyMiracle31,UUGY64rPLxo,"Kerennnn poolllll, suka banget sama konsepnya",2023-03-14T17:16:08Z
2023-03-14T17:14:47Z,@tonybanner1483,UUGY64rPLxo,🏳️‍🌈🏳️‍🌈🏳️‍🌈,2023-03-14T17:14:47Z
2023-03-14T17:13:17Z,@shadowwspeed367,UUGY64rPLxo,"KEREEEEEENNN, KECEEE, MUANTEP, BAGUSSSSS, GOKIL. !!",2023-03-14T17:13:17Z
