ID,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_size,Sentiment,Confidence,Comment_stem
Ugy9UN5IDIYriJSZs0x4AaABAg,@rchm4470,Jatohnya bukan JKT48 kyk sinetron India wkwkwk,3,0,2023-06-20T13:43:35Z,Jatohnya bukan JKT48 kyk sinetron India wkwkwk,46,negative,0.9904041290283204,jatohnya jkt48 kyk sinetron india wkwkwk
Ugxt835HpxDpuAESez14AaABAg,@farhanfikri390,1.7m,3,0,2023-06-18T14:15:22Z,1.7m,4,neutral,0.6527001261711121,
UgwE-3CYVPBsB3-k21p4AaABAg,@FortuneHealedSoul,Hmm... Kok keinget Suanju ama sakthia yah 🤭🤭🤭😆😆,3,0,2023-06-16T19:08:15Z,Hmm... Kok keinget Suanju ama sakthia yah,41,negative,0.9819262623786926,keinget suanju ama sakthia yah
UgxnylfarAdxNfaZ4NJ4AaABAg,@Nurdanawrdn1327,Sheeeshh,3,0,2023-06-12T13:32:20Z,Sheeeshh,8,positive,0.7955771088600159,sheeeshh
Ugyu9RUHxjfHI8pQUcF4AaABAg,@sehaseha2194,"Keren banget suka 😍😍😍😍😍❤
Dance nya suka ala timur tengah mantap banget Marsha lenathea and friends Jkt 48 I love you ❤❤❤❤❤❤❤❤❤",3,0,2023-06-12T10:10:09Z,Keren banget suka Dance nya suka ala timur tengah mantap banget Marsha lenathea and friends Jkt 48 I love you,109,positive,0.9972010850906372,keren banget suka dance nya suka ala timur mantap banget marsha lenathea friends jkt love
UgxYEuTCAshMwqRKN2l4AaABAg,@encyputri802.,"9 Juni 2023












Kisah film kartun Upin Ipin the movie buku Mei Mei dan Susanti sangat imut lucu banget 😂 sama seperti lagu JKT48 new era MV lagu kegembiraan ku",3,0,2023-06-09T12:00:27Z,9 Juni 2023 Kisah film kartun Upin Ipin the movie buku Mei Mei dan Susanti sangat imut lucu banget sama seperti lagu JKT48 new era MV lagu kegembiraan ku,153,positive,0.9539653062820436,juni kisah film kartun upin ipin movie buku mei mei susanti imut lucu banget lagu jkt48 new era mv lagu gembira ku
UgxzLEApPBvFa9B5yw14AaABAg,@muhaprians9,Freyaa imut bangett suara nya 😍😍,3,0,2023-06-07T09:26:50Z,Freyaa imut bangett suara nya,29,positive,0.9724733829498292,freyaa imut bangett suara nya
UgyGd41cOIOe39hyVil4AaABAg,@KIKYSPORTY,LGBT,3,0,2023-06-06T08:49:16Z,LGBT,4,negative,0.993598461151123,lgbt
Ugx3gozTfljy4vRpf6Z4AaABAg,@andiprandika9909,Gada video reactions member nya ga seru jot hiks,3,0,2023-06-05T04:54:04Z,Gada video reactions member nya ga seru jot hiks,48,negative,0.9957394599914552,gada video reactions member nya ga seru jot hiks
UgxSVELNiOmCWkgvRVx4AaABAg,@marhaennitro,"Keren JKT48 mulai berani. Jangan keseringan peran bocah ngelenong, mending ikut sanggar lenong aja.",3,0,2023-05-30T18:55:30Z,"Keren JKT48 mulai berani. Jangan keseringan peran bocah ngelenong, mending ikut sanggar lenong aja.",99,positive,0.5028152465820312,keren jkt48 sering peran bocah mending sanggar lenong
UgwBhLi_roei-hA1xsJ4AaABAg,@massnur2906,Mana TAHANNNN,3,0,2023-05-29T22:35:57Z,Mana TAHANNNN,13,negative,0.6520956158638,tahannnn
UgzmkU28HQh7t5UZR5B4AaABAg,@encyputri802.,"26 Mei 2023








Kisah film kartun Upin Ipin the movie sang Mail penjual ayam goreng laris di dunia robot galaxy antariksa 😂 sama seperti lagu JKT48 new era MV lagu keren",3,0,2023-05-26T05:30:18Z,26 Mei 2023 Kisah film kartun Upin Ipin the movie sang Mail penjual ayam goreng laris di dunia robot galaxy antariksa sama seperti lagu JKT48 new era MV lagu keren,163,positive,0.615890383720398,mei kisah film kartun upin ipin movie sang mail jual ayam goreng laris dunia robot galaxy antariksa lagu jkt48 new era mv lagu keren
UgxaMCgkbB412ZXBQb54AaABAg,@dmd3826,KEREEEN,3,0,2023-05-26T02:50:18Z,KEREEEN,7,positive,0.99005788564682,kereeen
UgxO8PNo7Q8Uq56aRL94AaABAg,@payberr4550,Marsha cakep bener anjim,3,0,2023-05-23T02:22:57Z,Marsha cakep bener anjim,24,positive,0.9948176741600036,marsha cakep bener anjim
UgwR6Asfge_5DhTHcvF4AaABAg,@tatakencana9128,tidaaak freya kuu,3,0,2023-05-20T23:22:12Z,tidaaak freya kuu,17,negative,0.9913057684898376,tidaaak freya kuu
Ugw9D4cb9UT3BNItN3N4AaABAg,@DOwL-mx7bn,Anjirr pikiran nya pada kotor semua,3,0,2023-05-18T06:26:54Z,Anjirr pikiran nya pada kotor semua,35,negative,0.9983384609222412,anjirr pikir nya kotor
Ugxc2oyFTx5tetLv68t4AaABAg,@AI-hz4yp,"1,506,082 views",3,0,2023-05-18T05:42:57Z,"1,506,082 views",15,neutral,0.9954330921173096,views
UgzP9Trh8U1bIVjECi94AaABAg,@yoega.official,Keren banget sumpah,3,0,2023-05-17T14:33:54Z,Keren banget sumpah,19,positive,0.9972881078720092,keren banget sumpah
UgwN81mIyt2JFgi9Pjp4AaABAg,@dafamaulana8689,"Next AKB48 group festival klo online bawain ini ya JOT, keknya seru🤥",3,0,2023-05-17T11:25:41Z,"Next AKB48 group festival klo online bawain ini ya JOT, keknya seru",67,positive,0.9872241020202636,next group festival klo online bawain ya kek seru
UgzYQT-l4mKVQYd0mn14AaABAg,@encyputri802.,"15 Mei 2023










Kisah film kartun Upin Ipin the movie mereka terjebak di dalam monster raksasa bayangan 😂 sama seperti lagu JKT48 new era MV lagu kesayangan ku",3,0,2023-05-15T10:57:39Z,15 Mei 2023 Kisah film kartun Upin Ipin the movie mereka terjebak di dalam monster raksasa bayangan sama seperti lagu JKT48 new era MV lagu kesayangan ku,153,neutral,0.9334221482276917,mei kisah film kartun upin ipin movie jebak monster raksasa bayang lagu jkt48 new era mv lagu sayang ku
UgxsUVUTymaS3gIO--t4AaABAg,@TCLwandouyou,"Malam minggu fun tetap streaming ya guys🎉












Aku nonton lagi  pada  13  Mei 2O23,  musim semi, mari beat  sampai 100 jeti views",3,0,2023-05-14T16:30:58Z,"Malam minggu fun tetap streaming ya guys Aku nonton lagi pada 13 Mei 2O23, musim semi, mari beat sampai 100 jeti views",118,neutral,0.842003583908081,malam minggu fun streaming ya guys nonton mei musim mari beat jet views
Ugzh5ocIdGqO5mpAV0x4AaABAg,@Kangdeden05,Jot emang the beset,3,0,2023-05-12T07:19:47Z,Jot emang the beset,19,negative,0.6782393455505371,jot emang beset
UgwU5GnjrKh10OEd8n14AaABAg,@yasadwijaya4613,Gilaaaa kereen baget anjiirrrr ❤,3,0,2023-05-09T05:44:01Z,Gilaaaa kereen baget anjiirrrr,30,positive,0.9902073740959167,gilaaaa kereen baget anjiirrrr
UgztHhSXEKSlHoRbCjp4AaABAg,@rafaelrafael2285,I LOVE JKT48  ❤❤,3,0,2023-05-07T05:39:30Z,I LOVE JKT48,12,positive,0.9699824452400208,love jkt48
UgzVn1uCukFOuj2qUAF4AaABAg,@semuapondokpesantrenokedya6795,"Kirain mengandung unsur LGBT ternyata  tidak ada unsur LGBT nya, maaf kurang memahami kosepnya. tetapi saya hanya mengingat bahawa berhati hatilah jika membuat karya karya baru jangan sampai ada hal hal yang tidak di inginkan  contoh : saya peribadi  yang mengira bahwa ada unsur LGBT nya dan ternyata tidak ada unsur LGBT nya, terima kasih atas pejelasan video ini di kolom komentarnya 🤗 :) sukses terus buat karya karya JKT 48 yang berkontribusi di industri musik   INDONESIA tercinta 🇲🇨🇮🇩🇮🇩🥰🥰🥰 I♡U",3,0,2023-05-06T20:35:07Z,"Kirain mengandung unsur LGBT ternyata tidak ada unsur LGBT nya, maaf kurang memahami kosepnya. tetapi saya hanya mengingat bahawa berhati hatilah jika membuat karya karya baru jangan sampai ada hal hal yang tidak di inginkan contoh : saya peribadi yang mengira bahwa ada unsur LGBT nya dan ternyata tidak ada unsur LGBT nya, terima kasih atas pejelasan video ini di kolom komentarnya :) sukses terus buat karya karya JKT 48 yang berkontribusi di industri musik INDONESIA tercinta IU",482,positive,0.9533873200416564,kirain kandung unsur lgbt unsur lgbt maaf paham bahawa hati hati karya karya contoh peribadi unsur lgbt nya unsur lgbt terima kasih jelas video kolom komentar sukses karya karya jkt kontribusi industri musik indonesia cinta iu
UgwIl5jMSCNm5MJjwlZ4AaABAg,@sined7359,"Fan service trosssss
Meski gw suka sih hehe",3,0,2023-05-02T07:33:01Z,Fan service trosssss Meski gw suka sih hehe,43,positive,0.9898470044136048,fan service trosssss gw suka sih hehe
Ugx1M_ied7ridt5yR-h4AaABAg,@divelockeyinsomniajustsumc1824,fruity sekali,3,0,2023-05-02T01:30:49Z,fruity sekali,13,positive,0.991952121257782,fruity
Ugz_hn9VZ8dDOPysLyt4AaABAg,@robyferdiansah7972,Apakah marsha ini mencerminkan princess jasmine lalu bagaimana dengan freya yang the real tuan putri 😂,3,0,2023-05-01T07:24:23Z,Apakah marsha ini mencerminkan princess jasmine lalu bagaimana dengan freya yang the real tuan putri,100,neutral,0.5170860886573792,marsha cermin princess jasmine freya real tuan putri
Ugyt3gL-nmMgLAu0SXt4AaABAg,@encyputri802.,"1 Mei 2023









Spesial musik lebaran part 3 hore 😂 ayo kita lihat streaming MP3 audio jkt48 new era MV disini",3,0,2023-05-01T03:32:10Z,1 Mei 2023 Spesial musik lebaran part 3 hore ayo kita lihat streaming MP3 audio jkt48 new era MV disini,103,neutral,0.9472981095314026,mei spesial musik lebaran part hore ayo lihat streaming audio jkt48 new era mv
UgzEYRRIxu8VdAvXlA14AaABAg,@emeraldhand3377,Ketagihan lagu ini..,3,0,2023-05-01T03:25:05Z,Ketagihan lagu ini..,20,positive,0.993614912033081,tagih lagu
UgxVMOdF7uAtQtrXvON4AaABAg,@libragaza297,Pernah liat mv yg punya SNH48 duhh ini sih yg lebih keren bgt sumpah.. ngerii liat mv jkt48 modelan begini 😂,3,0,2023-04-30T12:58:47Z,Pernah liat mv yg punya SNH48 duhh ini sih yg lebih keren bgt sumpah.. ngerii liat mv jkt48 modelan begini,106,negative,0.8601828217506409,liat mv yg duhh sih yg keren bgt ngeri liat mv jkt48 model
UgytYOXecGAG-N62f5d4AaABAg,@nurnayatiyati5690,3:08 waduh,3,0,2023-04-30T09:07:50Z,3:08 waduh,10,negative,0.9360587000846864,
UgzSk4ykIGngnXbol294AaABAg,@afralmuhammad1952,Preya,3,0,2023-04-30T08:10:55Z,Preya,5,positive,0.9045848846435548,preya
UgzJhn5eY2F0anP4BcB4AaABAg,@mariadebora2951,cewe mantep loveu aw,3,0,2023-04-29T14:31:23Z,cewe mantep loveu aw,20,positive,0.995536208152771,cewe mantep loveu aw
UgxMogWrf5FaPw-fefF4AaABAg,@laurentagunasimanjuntak9647,Udah 1 juta subscribe,3,0,2023-04-28T01:21:00Z,Udah 1 juta subscribe,21,neutral,0.96169114112854,udah juta subscribe
Ugx7_BQ6EpsKhbQOw-t4AaABAg,@Dev_Jenn,0:27 candu ama gerakan ashel🤤,3,0,2023-04-27T23:46:12Z,0:27 candu ama gerakan ashel,28,neutral,0.9635254740715028,candu ama gera ashel
UgwAWVJZ1vt1EBp8yJp4AaABAg,@dwiputri2221,kaget sayaa,3,0,2023-04-27T16:49:47Z,kaget sayaa,11,negative,0.9936542510986328,kaget sayaa
UgyBznNEViiDa_iTEdZ4AaABAg,@prabuyusmanjaya8227,Konotasi senpai dr 2012 harus lebih woow dr juniornya,3,0,2023-04-27T09:55:46Z,Konotasi senpai dr 2012 harus lebih woow dr juniornya,53,neutral,0.5561919808387756,konotasi senpai dr woow dr junior
UgxAjGKIaoG0C2TlE654AaABAg,@reabagastara1562,Berasa nonton AKB48,3,0,2023-04-27T08:23:12Z,Berasa nonton AKB48,19,positive,0.9767483472824096,asa nonton
UgzBrsuuatGkd3O2y4B4AaABAg,@Ren_ibn2508,Subs nya udh sjuta,3,0,2023-04-27T02:31:46Z,Subs nya udh sjuta,18,neutral,0.8843333721160889,subs nya udh sjuta
Ugy98q_1x6Kf8SfAEMJ4AaABAg,@rougev7540,Matchanya -,3,0,2023-04-26T16:17:17Z,Matchanya -,11,positive,0.9893673062324524,matchanya
Ugyld9bUqBqNE_8Fc6t4AaABAg,@yustisian,Sedikit Yuri ya.,3,0,2023-04-26T12:13:10Z,Sedikit Yuri ya.,16,neutral,0.9792951345443726,yuri
Ugwysmkaw46wvQtK0_N4AaABAg,@Peraya_Lertprasert,65 k like,3,0,2023-04-26T11:23:57Z,65 k like,9,neutral,0.890587568283081,k like
UgxqVO5dKrk9zi-rpQR4AaABAg,@ajisantika1_,Selamat atas 1M subscribers,3,0,2023-04-25T19:44:47Z,Selamat atas 1M subscribers,27,neutral,0.9305444359779358,selamat subscribers
Ugxrg1qtkeejkGgEEP54AaABAg,@indahpurnamasari6418,"Weww,, subcribe nya udah 1Jt 👏",3,0,2023-04-25T16:58:49Z,"Weww,, subcribe nya udah 1Jt",28,neutral,0.7497652769088745,subcribe nya udah
UgyThj-7f29nAu33QhB4AaABAg,@nandaharisucahyo2125,Jkt tahun 2023 belum ada tanda2 mau relese single😢😢,3,0,2023-04-25T14:47:18Z,Jkt tahun 2023 belum ada tanda2 mau relese single,49,neutral,0.9862390160560608,jkt relese single
UgxCRKL-qX5DGPCxkOl4AaABAg,@rwnprtm,Marsha di buff habis²an,3,0,2023-04-25T13:55:33Z,Marsha di buff habisan,22,negative,0.958595097064972,marsha buff habis
Ugx-vbw2cbqQUsM0u6x4AaABAg,@Matchaa.,PACAR AKU CANTIK BANGET (PREYA),3,0,2023-04-25T12:37:27Z,PACAR AKU CANTIK BANGET (PREYA),31,positive,0.9945676326751708,pacar cantik banget
UgzwtFPXKbNtIbqdzPd4AaABAg,@scazziee,kerasa bgt yuri nya💀💀,3,0,2023-04-25T06:41:45Z,kerasa bgt yuri nya,19,negative,0.989526629447937,rasa bgt yuri nya
UgwFsmQu1Sj8CHjnTuN4AaABAg,@trickeelast7142,"Hai guys Lagu ini menceritakan antara Freya Dengan Member interaksi dengan Freya dimana Mereka seolah olah tertipu dengan rayuan manis nya pada sesama Gender Jadi Ini adalah pesan untuk orang yang mengalami Jiwa jiwa yang tidak normal seperti melakukan LGBT atau Sejenis nya karena di Indonesia yang kaya gini udah banyak dari dulu tapi menolak Fakta, Malah dibilang gak sesuai norma, Pesan dari lagu ini adalah Jauhkan dari hal hal rayuan setan yang sesat",3,0,2023-04-25T06:26:22Z,"Hai guys Lagu ini menceritakan antara Freya Dengan Member interaksi dengan Freya dimana Mereka seolah olah tertipu dengan rayuan manis nya pada sesama Gender Jadi Ini adalah pesan untuk orang yang mengalami Jiwa jiwa yang tidak normal seperti melakukan LGBT atau Sejenis nya karena di Indonesia yang kaya gini udah banyak dari dulu tapi menolak Fakta, Malah dibilang gak sesuai norma, Pesan dari lagu ini adalah Jauhkan dari hal hal rayuan setan yang sesat",456,negative,0.9303348660469056,hai guys lagu cerita freya member interaksi freya mana olah tipu rayu manis nya gender pesan orang alami jiwa jiwa normal lgbt jenis nya indonesia kaya gin udah tolak bilang gak sesuai pesan lagu jauh rayu setan sesat
UgwR46BH4TdYVYwOmu54AaABAg,@cliolevina8115,KEREN BGT 😭😭,3,0,2023-04-25T03:13:04Z,KEREN BGT,9,positive,0.9968981742858888,keren bgt
Ugzw_ZyS-rOt_isbNbN4AaABAg,@yogantara5987,FREYAAA CWANNNN,3,0,2023-04-24T19:43:22Z,FREYAAA CWANNNN,15,positive,0.989603877067566,freyaaa cwannnn
UgzPuIOVTbF1FdnA53h4AaABAg,@sintanuriya0928,Wowwwww keren kerennnn,3,0,2023-04-24T15:17:56Z,Wowwwww keren kerennnn,22,positive,0.9952306151390076,wowwwww keren kerennnn
Ugxvt-ODlRMlFexicUZ4AaABAg,@Peraya_Lertprasert,64 000 like,3,0,2023-04-24T11:26:43Z,64 000 like,11,neutral,0.932978332042694,like
UgxObqtkAhC_ykP3m8t4AaABAg,@xkidsd,"Kami sebagai bapak bapak yang buka ig selalu muncul foto dan video freya ingin mengatakan ""di ig imut imut lucu om suka""",3,0,2023-04-23T19:36:16Z,"Kami sebagai bapak bapak yang buka ig selalu muncul foto dan video freya ingin mengatakan ""di ig imut imut lucu om suka""",120,positive,0.9941787719726562,buka ig muncul foto video freya ig imut imut lucu om
UgwZGzBCIZ4Q1RB163t4AaABAg,@seeesshhbro,Keren cuy iklan thr bca,3,0,2023-04-23T10:55:39Z,Keren cuy iklan thr bca,23,positive,0.9882745742797852,keren cuy iklan thr bca
Ugw6JCFO-528UIiHPQx4AaABAg,@deltazign3909,Oh tidak freyaaaaaa kuuuu 😭,3,0,2023-04-22T19:31:27Z,Oh tidak freyaaaaaa kuuuu,25,negative,0.953670859336853,oh freyaaaaaa kuuuu
UgxndoqcA1yrPmU2_qt4AaABAg,@haruka370,"Malam ini rahasia ya
Kamu tak boleh bilang siapa-siapa
Datang ke sini juga rahasia
Terus sekarang mau apa?
Ah, di cahaya bulan (Misterius)
Ah, awan menghiasi (Mengundang)
Ayo ke sini, apakah yang kau mau?
Ke taman bunga para gadis
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam
Aku tak biasa punya rahasia
Nanti pasti 'kan dimarahi mama
Rahasia bukanlah masalah
Nikmati sajalah saat ini
Ah, bunga yang tak pernah (Aku lihat)
Ah, aromanya itu (Manisnya)
Jangan menggodaku, akan aku ajari
Di taman bunga para gadis
Cinta itu 'kan selalu immoral
Hei (Hei)
Bibir yang mulai mendekat
Tidak boleh (Ah, boleh lah)
Jangan ah (Ih, lucunya)
Kita telah melewati
Batasnya dan saling mencinta
Sudah (Sudah)
Nafas pun menjadi panjang
Panas sekali (Insting ini)
Menakutkan (Menyerahlah)
Sari bunga dan kupu-kupu malam
""Kalau dilihat orang bagaimana?""
""Ya udah, tunjukkan aja""
""Kamu cinta sama aku?""
""Hmm... gimana ya?""
""Ha, cinta enggak?""
""Ayo ke sini""
""Kakak!""
""Iya, iya, anak baik""
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam",3,0,2023-07-19T04:20:04Z,"Malam ini rahasia ya Kamu tak boleh bilang siapa-siapa Datang ke sini juga rahasia Terus sekarang mau apa? Ah, di cahaya bulan (Misterius) Ah, awan menghiasi (Mengundang) Ayo ke sini, apakah yang kau mau? Ke taman bunga para gadis Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam Aku tak biasa punya rahasia Nanti pasti 'kan dimarahi mama Rahasia bukanlah masalah Nikmati sajalah saat ini Ah, bunga yang tak pernah (Aku lihat) Ah, aromanya itu (Manisnya) Jangan menggodaku, akan aku ajari Di taman bunga para gadis Cinta itu 'kan selalu immoral Hei (Hei) Bibir yang mulai mendekat Tidak boleh (Ah, boleh lah) Jangan ah (Ih, lucunya) Kita telah melewati Batasnya dan saling mencinta Sudah (Sudah) Nafas pun menjadi panjang Panas sekali (Insting ini) Menakutkan (Menyerahlah) Sari bunga dan kupu-kupu malam ""Kalau dilihat orang bagaimana?"" ""Ya udah, tunjukkan aja"" ""Kamu cinta sama aku?"" ""Hmm... gimana ya?"" ""Ha, cinta enggak?"" ""Ayo ke sini"" ""Kakak!"" ""Iya, iya, anak baik"" Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam",1487,neutral,0.0,malam rahasia ya bilang rahasia cahaya awan hias ayo kau taman bunga gadis madu rahasia ya janji larang takut main bahaya pandang diam tangan sentuh sari bunga malam rahasia marah mama rahasia nikmat bunga aroma ajar taman bunga gadis cinta immoral hei bibir dekat ah lewat batas cinta nafas panas takut sari bunga malam orang tunjuk cinta gimana cinta anak madu rahasia ya janji larang takut main bahaya pandang diam tangan sentuh sari bunga malam
UgxhyFv5HCJDE3Rtvp14AaABAg,@TCLwandouyou,"Sudah beli baju baru tetap streaming ya guys🎉










Aku nonton lagi  pada  19  April 2O23,  musim semi, mari beat  sampai 100",3,0,2023-04-21T16:27:08Z,"Sudah beli baju baru tetap streaming ya guys Aku nonton lagi pada 19 April 2O23, musim semi, mari beat sampai 100",113,neutral,0.9462356567382812,beli baju streaming ya guys nonton april musim mari beat
Ugxwk7MOHDJpyeZtrJF4AaABAg,@fitriheriyanti1683,Tuk. Lagunya ngus cm agak gmn2 aja awalny nnton mvnya.... Hehe,3,0,2023-04-20T07:34:26Z,Tuk. Lagunya ngus cm agak gmn2 aja awalny nnton mvnya.... Hehe,62,negative,0.7411165833473206,lagu ngus cm aja awalny nnton hehe
Ugz2DOZDWJ6w0SnLMfN4AaABAg,@risk_6380,wtf is this,3,0,2023-04-20T04:46:32Z,wtf is this,11,neutral,0.8218188285827637,wtf
UgyGCVB9E2xT2EZ1zNp4AaABAg,@zenn-mr,Gak bahaya ta,3,0,2023-04-19T17:59:39Z,Gak bahaya ta,13,positive,0.979357123374939,gak bahaya ta
Ugzdpfb0zF3AXkAoPol4AaABAg,@Wertyber,Cameron's relative fr,3,0,2023-04-19T12:14:41Z,Cameron's relative fr,21,neutral,0.974485158920288,relative fr
UgxzlK81lQJvf3m1Sg54AaABAg,@yadiyadlaf7832,Badazzzzzzzz krennnnnnn parahhhhhh,3,0,2023-04-19T04:23:45Z,Badazzzzzzzz krennnnnnn parahhhhhh,34,negative,0.9956063628196716,badazzzzzzzz krennnnnnn parahhhhhh
UgyJRhlIFvr8gVisbDR4AaABAg,@fathoniadamnugroho-xmm6364,bagus,3,0,2023-04-17T20:26:37Z,bagus,5,positive,0.9961093068122864,bagus
UgxobhdQqsyG81RDOY54AaABAg,@nikrozz8130,kurang 9000 subscribers jadi 1 juta,3,0,2023-04-17T14:33:10Z,kurang 9000 subscribers jadi 1 juta,35,neutral,0.7856861352920532,subscribers juta
Ugy-doXW75D0-juyhZl4AaABAg,@maulanamalik5279,Gokiiilll,3,0,2023-04-17T11:15:21Z,Gokiiilll,9,negative,0.8072291016578674,gokiiilll
UgzFLNStNJ64rBM3kbZ4AaABAg,@encyputri802.,"17 April 2023








Puasa ramadhan part 26 safari Ramadhan jos 😂 sama seperti lagu JKT48 new era MV lagu favorit ku selalu",3,0,2023-04-17T07:34:46Z,17 April 2023 Puasa ramadhan part 26 safari Ramadhan jos sama seperti lagu JKT48 new era MV lagu favorit ku selalu,114,positive,0.8610210418701172,april puasa ramadhan part safari ramadhan jos lagu jkt48 new era mv lagu favorit ku
Ugy7YqvPeLi4gv1SFSN4AaABAg,@rahayuu,enakeun wkwk,3,0,2023-04-16T15:41:20Z,enakeun wkwk,12,positive,0.9927908182144164,enakeun wkwk
UgyCF9atCA139bXdKuR4AaABAg,@rizkikurniaputra3926,Sangat aaaa,3,0,2023-04-15T16:49:32Z,Sangat aaaa,11,positive,0.9937926530838012,aaaa
UgxdScy-V5ajAIbVlRV4AaABAg,@muhrachmatabdullah4370,Iloveitttt❤,3,0,2023-04-15T06:45:13Z,Iloveitttt,10,positive,0.9878143072128296,iloveitttt
UgzXZm6eFWyIHo8qdxl4AaABAg,@Peraya_Lertprasert,989 k subscribers,3,0,2023-04-15T05:11:51Z,989 k subscribers,17,neutral,0.9931215643882751,k subscribers
Ugzgvzv3-3CRSziuu2V4AaABAg,@ekonugroho2860,mampir,3,0,2023-04-14T17:23:27Z,mampir,6,neutral,0.6488902568817139,mampir
Ugy1wWNDWGaZ3v3A5LV4AaABAg,@Peraya_Lertprasert,988 k+ subs,3,0,2023-04-14T00:11:10Z,988 k+ subs,11,neutral,0.9817276000976562,subs
Ugz74HPPQ6hGSfPEIhh4AaABAg,@imeldarafaayu1881,AAAAAA PACAR PACARKU🥰,3,0,2023-04-13T05:15:02Z,AAAAAA PACAR PACARKU,20,positive,0.6771163940429688,aaaaaa pacar pacar
UgwtiFXX8wZoOqLoicR4AaABAg,@gagatputra4288,KEREEEEEENNN BANGEEEET SUWERAAAANNN,3,0,2023-04-13T04:58:00Z,KEREEEEEENNN BANGEEEET SUWERAAAANNN,35,positive,0.9788373708724976,kereeeeeennn bangeeeet suweraaaannn
UgxJfOxvwLMzk2zs2m14AaABAg,@f00febbyy63,Siapa pengen nikahin freya,3,0,2023-04-11T17:08:19Z,Siapa pengen nikahin freya,26,negative,0.6199302673339844,ken nikahin freya
Ugz4EXw4ywgH3ua2uX94AaABAg,@encyputri802.,"9 April 2023









Puasa ramadhan part 18 Safari Ramadhan amazing 😂 sama seperti lagu JKT48 new era MV lagu amazing forever",3,0,2023-04-09T02:32:39Z,9 April 2023 Puasa ramadhan part 18 Safari Ramadhan amazing sama seperti lagu JKT48 new era MV lagu amazing forever,115,neutral,0.6608192920684814,april puasa ramadhan part safari ramadhan amazing lagu jkt48 new era mv lagu amazing forever
UgxU2CidohUMb1VSNwJ4AaABAg,@dani48yeah,1.083k gas terus views nya!!!!,3,0,2023-04-09T00:16:01Z,1.083k gas terus views nya!!!!,30,neutral,0.9851020574569702,gas views
UgzPnSLF-TItHFMZYGV4AaABAg,@ginandari2837,"Suka bagian reff ""cinta itu kan selalu immoral""",3,0,2023-04-08T18:18:37Z,"Suka bagian reff ""cinta itu kan selalu immoral""",47,positive,0.9834428429603576,suka reff
UgxILpYsiqS2hFdyttd4AaABAg,@bennettmona5245,"Ratu Marsha bersama dengan 4 selir wanitanya kathrin, freya, muthe, dan ashel😍",3,0,2023-04-08T15:40:32Z,"Ratu Marsha bersama dengan 4 selir wanitanya kathrin, freya, muthe, dan ashel",77,neutral,0.994034469127655,ratu marsha selir wanita ashel
Ugweg63i-wI99seFOwl4AaABAg,@beritahariini992,jkt kereeenn❤❤❤❤❤,3,0,2023-04-07T15:14:21Z,jkt kereeenn,12,positive,0.9909119606018066,jkt kereeenn
UgzmhCZgKwEGKRyxsRR4AaABAg,@nikrozz8130,siyang siapa yang puasa😅,3,0,2023-04-04T05:33:46Z,siyang siapa yang puasa,23,negative,0.9899266958236694,siyang puasa
Ugy9dJ4M5OnPzkznDuN4AaABAg,@tEddyakabEpapatkutusmulyana,Kapan pak jokowi bannetin akun ini.,3,0,2023-03-28T10:34:38Z,Kapan pak jokowi bannetin akun ini.,35,negative,0.8728876113891602,jokowi bannetin akun
Ugxesmgl4fSCYXwuxmh4AaABAg,@makelarperang,Ketua Grup Warga Cipete Selaran mengajak fans peridolan untuk Angkat tangan kiri sebagai simbol perlawanan untuk melawan Penjajah Team Pojok Kanan dan untuk mengakhiri monopoli dan mafia theater,3,0,2023-03-28T10:05:18Z,Ketua Grup Warga Cipete Selaran mengajak fans peridolan untuk Angkat tangan kiri sebagai simbol perlawanan untuk melawan Penjajah Team Pojok Kanan dan untuk mengakhiri monopoli dan mafia theater,194,neutral,0.5767630338668823,ketua grup warga cipete selar ajak fans peridolan angkat tangan kiri simbol lawan lawan jajah team pojok kanan monopoli mafia theater
